"OrderID","OrderDate","CustomerName","Email","PhoneNumber","AddressLine1","City","Country","Postcode","LoyaltyCard","CoffeeType","RoastType","Size","UnitPrice","PricePer100g","Profit","Quantity","TotalPrice","TotalProfit"
MIQ-16322-908,"8/3/2019",Jaquenette Skentelbery,jskentelberyoa@paypal.com,+1 (713) 976-5419,"90235 Holy Cross Parkway",Houston,United States,"77281",Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.1655,2,25.9,2.331
MVO-39328-830,"2/26/2021",Orazio Comber,ocomberob@goo.gl,+353 (947) 836-2302,"725 Autumn Leaf Place",Confey,Ireland,A86,Loyality Card,Coffee Type,Roast Type,"0.5",8.73,Price per 100g,1.1349,5,43.650000000000006,5.6745
MVO-39328-830,"2/26/2021",Orazio Comber,ocomberob@goo.gl,+353 (947) 836-2302,"725 Autumn Leaf Place",Confey,Ireland,A86,Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,0.6993,6,46.62,4.1958
NTJ-88319-746,"8/3/2021",Zachary Tramel,ztramelod@netlog.com,+1 (862) 925-5943,"28834 Wayridge Lane",Newark,United States,"7195",Loyality Card,Coffee Type,Roast Type,"0.5",9.51,Price per 100g,1.2363,3,28.53,3.7089
LCY-24377-948,"5/7/2021",Izaak Primak,N/A,+1 (206) 705-3979,"55 Buhler Pass",Seattle,United States,"98195",Loyality Card,Coffee Type,Roast Type,"2.5",27.485,Price per 100g,1.6491,1,27.485,1.6491
FWD-85967-769,"6/14/2019",Brittani Thoresbie,N/A,+1 (303) 606-9146,"643 Logan Plaza",Englewood,United States,"80150",Loyality Card,Coffee Type,Roast Type,"0.2",3.645,Price per 100g,0.40095,3,10.935,1.20285
KTO-53793-109,"11/21/2019",Constanta Hatfull,chatfullog@ebay.com,+1 (815) 382-1966,"2 Nelson Alley",Rockford,United States,"61105",Loyality Card,Coffee Type,Roast Type,"0.2",3.585,Price per 100g,0.2151,2,7.17,0.4302
OCK-89033-348,"3/31/2021",Bobbe Castagneto,N/A,+1 (406) 972-9050,"5 Moose Terrace",Billings,United States,"59112",Loyality Card,Coffee Type,Roast Type,"0.2",3.885,Price per 100g,0.34965,6,23.31,2.0979
GPZ-36017-366,"7/1/2019",Kippie Marrison,kmarrisonoq@dropbox.com,+1 (303) 808-6803,"84 Sutherland Alley",Denver,United States,"80243",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,2.05965,5,114.42500000000001,10.29825
BZP-33213-637,"5/5/2020",Lindon Agnolo,lagnolooj@pinterest.com,+1 (918) 228-6949,"82499 Mallard Lane",Tulsa,United States,"74108",Loyality Card,Coffee Type,Roast Type,"2.5",25.875,Price per 100g,2.32875,3,77.625,6.98625
WFH-21507-708,"4/20/2020",Delainey Kiddy,dkiddyok@fda.gov,+1 (209) 103-3933,"66184 Melby Avenue",Fresno,United States,"93704",Loyality Card,Coffee Type,Roast Type,"0.5",5.37,Price per 100g,0.3222,1,5.37,0.3222
HST-96923-073,"7/18/2019",Helli Petroulis,hpetroulisol@state.tx.us,+353 (783) 893-0842,"56 Hollow Ridge Circle",Mullagh,Ireland,V31,Loyality Card,Coffee Type,Roast Type,"2.5",20.585,Price per 100g,1.2351,6,123.51,7.4106000000000005
ENN-79947-323,"11/18/2021",Marty Scholl,mschollom@taobao.com,+1 (415) 613-5939,"59992 Canary Crossing",San Francisco,United States,"94154",Loyality Card,Coffee Type,Roast Type,"0.5",8.73,Price per 100g,1.1349,2,17.46,2.2698
BHA-47429-889,"6/20/2020",Kienan Ferson,kfersonon@g.co,+1 (251) 291-1195,"72997 Annamark Plaza",Mobile,United States,"36689",Loyality Card,Coffee Type,Roast Type,"0.2",4.455,Price per 100g,0.49005,3,13.365,1.4701499999999998
SZY-63017-318,"4/6/2021",Blake Kelloway,bkellowayoo@omniture.com,+1 (415) 757-3377,"7351 Sloan Pass",San Francisco,United States,"94110",Loyality Card,Coffee Type,Roast Type,"0.2",3.885,Price per 100g,0.34965,2,7.77,0.6993
LCU-93317-340,"6/17/2019",Scarlett Oliffe,soliffeop@yellowbook.com,+1 (212) 198-9134,"1866 Ohio Point",Jamaica,United States,"11470",Loyality Card,Coffee Type,Roast Type,"0.2",2.685,Price per 100g,0.1611,1,2.685,0.1611
UOM-71431-481,"3/26/2022",Kippie Marrison,kmarrisonoq@dropbox.com,+1 (303) 808-6803,"84 Sutherland Alley",Denver,United States,"80243",Loyality Card,Coffee Type,Roast Type,"2.5",20.585,Price per 100g,1.2351,1,20.585,1.2351
PJH-42618-877,"9/30/2021",Celestia Dolohunty,cdolohuntyor@dailymail.co.uk,+1 (619) 353-0412,"836 Towne Court",San Diego,United States,"92165",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,2.05965,5,114.42500000000001,10.29825
XED-90333-402,"6/19/2019",Patsy Vasilenko,pvasilenkoos@addtoany.com,+44 (116) 714-6469,"56 Ridge Oak Point",Preston,United Kingdom,PR1,Loyality Card,Coffee Type,Roast Type,"0.2",4.125,Price per 100g,0.45375,5,20.625,2.26875
IKK-62234-199,"3/31/2022",Raphaela Schankelborg,rschankelborgot@ameblo.jp,N/A,"528 Debs Terrace",Pittsburgh,United States,"15250",Loyality Card,Coffee Type,Roast Type,"0.5",9.51,Price per 100g,1.2363,6,57.06,7.4178
KAW-95195-329,"7/4/2020",Sharity Wickens,N/A,+353 (724) 224-5556,"5873 Lake View Parkway",Cavan,Ireland,H12,Loyality Card,Coffee Type,Roast Type,"2.5",20.585,Price per 100g,1.2351,4,82.34,4.9404
QDO-57268-842,"11/21/2021",Derick Snow,N/A,+1 (718) 461-3002,"813 La Follette Place",New York City,United States,"10004",Loyality Card,Coffee Type,Roast Type,"2.5",31.625,Price per 100g,3.47875,5,158.125,17.393749999999997
IIZ-24416-212,"5/31/2021",Baxy Cargen,bcargenow@geocities.jp,+1 (253) 509-6510,"58 Carpenter Pass",Seattle,United States,"98148",Loyality Card,Coffee Type,Roast Type,"0.5",5.37,Price per 100g,0.3222,6,32.22,1.9331999999999998
AWP-11469-510,"4/11/2020",Ryann Stickler,rsticklerox@printfriendly.com,+44 (830) 367-6129,"471 Sage Center",Birmingham,United Kingdom,B40,Loyality Card,Coffee Type,Roast Type,"1.0",12.15,Price per 100g,1.3365,2,24.3,2.673
KXA-27983-918,"9/15/2020",Daryn Cassius,N/A,+1 (269) 398-0766,"19 Ridgeway Road",Battle Creek,United States,"49018",Loyality Card,Coffee Type,Roast Type,"0.5",7.17,Price per 100g,0.4302,5,35.85,2.1510000000000002
VKQ-39009-292,"11/23/2021",Derick Snow,N/A,+1 (718) 461-3002,"813 La Follette Place",New York City,United States,"10004",Loyality Card,Coffee Type,Roast Type,"1.0",14.55,Price per 100g,1.8915,5,72.75,9.4575
PDB-98743-282,"1/23/2022",Skelly Dolohunty,N/A,+353 (239) 716-2717,"34010 Kensington Trail",Ballymun,Ireland,D11,Loyality Card,Coffee Type,Roast Type,"1.0",15.85,Price per 100g,2.0605,3,47.55,6.181500000000001
SXW-34014-556,"1/27/2021",Drake Jevon,djevonp1@ibm.com,+1 (832) 733-7027,"27430 Fairfield Parkway",Houston,United States,"77070",Loyality Card,Coffee Type,Roast Type,"0.2",3.585,Price per 100g,0.2151,1,3.585,0.2151
QOJ-38788-727,"6/24/2019",Hall Ranner,hrannerp2@omniture.com,+1 (513) 635-0251,"51 Sunfield Crossing",Cincinnati,United States,"45249",Loyality Card,Coffee Type,Roast Type,"2.5",31.625,Price per 100g,3.47875,5,158.125,17.393749999999997
TGF-38649-658,"3/15/2020",Berkly Imrie,bimriep3@addtoany.com,+1 (559) 761-5288,"1815 Annamark Way",Fresno,United States,"93704",Loyality Card,Coffee Type,Roast Type,"0.5",8.73,Price per 100g,1.1349,2,17.46,2.2698
EAI-25194-209,"9/24/2021",Dorey Sopper,dsopperp4@eventbrite.com,+1 (612) 870-1604,"0244 Northfield Place",Saint Paul,United States,"55123",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,2.68065,5,148.925,13.40325
IJK-34441-720,"4/5/2019",Darcy Lochran,N/A,+1 (915) 776-4578,"7464 Nobel Way",El Paso,United States,"88519",Loyality Card,Coffee Type,Roast Type,"0.5",6.75,Price per 100g,0.6075,6,40.5,3.6450000000000005
ZMC-00336-619,"1/27/2022",Lauritz Ledgley,lledgleyp6@de.vu,+1 (515) 261-2295,"99138 Waywood Junction",Des Moines,United States,"50981",Loyality Card,Coffee Type,Roast Type,"0.5",6.75,Price per 100g,0.6075,4,27.0,2.43
UPX-54529-618,"9/10/2021",Tawnya Menary,tmenaryp7@phoca.cz,+1 (971) 467-6353,"5546 Kensington Hill",Portland,United States,"97240",Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.6835,3,38.849999999999994,5.0504999999999995
DLX-01059-899,"1/6/2020",Gustaf Ciccotti,gciccottip8@so-net.ne.jp,+1 (832) 392-5010,"94417 Boyd Trail",Houston,United States,"77070",Loyality Card,Coffee Type,Roast Type,"1.0",11.95,Price per 100g,0.717,5,59.75,3.585
MEK-85120-243,"3/15/2022",Bobbe Renner,N/A,+1 (919) 456-9860,"9 Westerfield Place",Durham,United States,"27705",Loyality Card,Coffee Type,Roast Type,"0.2",3.585,Price per 100g,0.2151,3,10.754999999999999,0.6453
NFI-37188-246,"9/8/2021",Wilton Jallin,wjallinpa@pcworld.com,+1 (617) 201-1702,"6511 Haas Road",Boston,United States,"2298",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,2.05965,4,91.54,8.2386
BXH-62195-013,"11/11/2021",Mindy Bogey,mbogeypb@thetimes.co.uk,+1 (202) 479-4238,"7791 Westend Point",Washington,United States,"20226",Loyality Card,Coffee Type,Roast Type,"1.0",11.25,Price per 100g,1.0125,4,45.0,4.05
YLK-78851-470,"9/18/2019",Paulie Fonzone,N/A,+1 (518) 905-1184,"596 Manufacturers Alley",Albany,United States,"12205",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,1.3731,6,137.31,8.2386
DXY-76225-633,"7/29/2021",Merrile Cobbledick,mcobbledickpd@ucsd.edu,+1 (520) 567-8210,"949 Nobel Plaza",Tucson,United States,"85732",Loyality Card,Coffee Type,Roast Type,"0.5",6.75,Price per 100g,0.6075,1,6.75,0.6075
UHP-24614-199,"3/20/2022",Antonius Lewry,alewrype@whitehouse.gov,+1 (334) 368-9435,"86 Pine View Pass",Montgomery,United States,"36195",Loyality Card,Coffee Type,Roast Type,"1.0",11.25,Price per 100g,1.0125,4,45.0,4.05
HBY-35655-049,"5/4/2020",Isis Hessel,ihesselpf@ox.ac.uk,+1 (907) 873-3538,"2900 Pennsylvania Court",Fairbanks,United States,"99709",Loyality Card,Coffee Type,Roast Type,"2.5",27.945,Price per 100g,3.07395,3,83.83500000000001,9.22185
DCE-22886-861,"4/5/2021",Harland Trematick,N/A,N/A,"1235 Shopko Point",Monasterevin,Ireland,W34,Loyality Card,Coffee Type,Roast Type,"0.2",3.645,Price per 100g,0.40095,1,3.645,0.40095
QTG-93823-843,"1/12/2022",Chloris Sorrell,csorrellph@amazon.com,+44 (160) 225-1993,"5 Scott Lane",Norton,United Kingdom,S8,Loyality Card,Coffee Type,Roast Type,"0.5",6.75,Price per 100g,0.6075,1,6.75,0.6075
QTG-93823-843,"1/12/2022",Chloris Sorrell,csorrellph@amazon.com,+44 (160) 225-1993,"5 Scott Lane",Norton,United Kingdom,S8,Loyality Card,Coffee Type,Roast Type,"0.5",7.29,Price per 100g,0.8019,3,21.87,2.4057
WFT-16178-396,"12/16/2020",Quintina Heavyside,qheavysidepj@unc.edu,+1 (859) 572-4305,"7995 Macpherson Drive",Lexington,United States,"40515",Loyality Card,Coffee Type,Roast Type,"0.2",2.685,Price per 100g,0.1611,5,13.425,0.8055
ERC-54560-934,"5/30/2022",Hadley Reuven,hreuvenpk@whitehouse.gov,+1 (616) 851-0525,"227 Burning Wood Drive",Grand Rapids,United States,"49560",Loyality Card,Coffee Type,Roast Type,"2.5",20.585,Price per 100g,1.2351,6,123.51,7.4106000000000005
RUK-78200-416,"11/9/2021",Mitch Attwool,mattwoolpl@nba.com,+1 (515) 821-3701,"6229 Dawn Junction",Des Moines,United States,"50369",Loyality Card,Coffee Type,Roast Type,"0.2",3.885,Price per 100g,0.50505,2,7.77,1.0101
KHK-13105-388,"4/8/2022",Charin Maplethorp,N/A,N/A,"35 Alpine Circle",Wilmington,United States,"19810",Loyality Card,Coffee Type,Roast Type,"1.0",11.25,Price per 100g,1.0125,6,67.5,6.074999999999999
NJR-03699-189,"10/8/2019",Goldie Wynes,gwynespn@dagondesign.com,+1 (512) 118-8603,"5251 Everett Way",Austin,United States,"78726",Loyality Card,Coffee Type,Roast Type,"2.5",27.945,Price per 100g,3.07395,1,27.945,3.07395
PJV-20427-019,"9/12/2021",Celie MacCourt,cmaccourtpo@amazon.com,N/A,"01678 4th Hill",Orlando,United States,"32835",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,2.68065,3,89.355,8.04195
UGK-07613-982,"7/28/2022",Derick Snow,N/A,+1 (718) 461-3002,"813 La Follette Place",New York City,United States,"10004",Loyality Card,Coffee Type,Roast Type,"0.5",6.75,Price per 100g,0.6075,3,20.25,1.8225000000000002
OLA-68289-577,"6/30/2020",Evy Wilsone,ewilsonepq@eepurl.com,+1 (202) 969-6382,"13130 Heffernan Point",Washington,United States,"20238",Loyality Card,Coffee Type,Roast Type,"0.5",6.75,Price per 100g,0.6075,5,33.75,3.0375
TNR-84447-052,"1/9/2019",Dolores Duffie,dduffiepr@time.com,+1 (971) 936-3214,"3 Jenifer Circle",Portland,United States,"97271",Loyality Card,Coffee Type,Roast Type,"2.5",27.945,Price per 100g,3.07395,4,111.78,12.2958
FBZ-64200-586,"7/12/2022",Mathilda Matiasek,mmatiasekps@ucoz.ru,N/A,"30867 Magdeline Way",New York City,United States,"10004",Loyality Card,Coffee Type,Roast Type,"2.5",31.625,Price per 100g,3.47875,2,63.25,6.9575
OBN-66334-505,"11/30/2020",Jarred Camillo,jcamillopt@shinystat.com,+1 (202) 572-0994,"48965 Mesta Lane",Washington,United States,"20404",Loyality Card,Coffee Type,Roast Type,"0.2",4.455,Price per 100g,0.49005,2,8.91,0.9801
NXM-89323-646,"3/22/2019",Kameko Philbrick,kphilbrickpu@cdc.gov,N/A,"987 Westridge Terrace",Washington,United States,"20067",Loyality Card,Coffee Type,Roast Type,"1.0",12.15,Price per 100g,1.3365,1,12.15,1.3365
NHI-23264-055,"2/15/2022",Mallory Shrimpling,N/A,N/A,"40 Declaration Point",Allentown,United States,"18105",Loyality Card,Coffee Type,Roast Type,"0.5",5.97,Price per 100g,0.5373,4,23.88,2.1492
EQH-53569-934,"10/13/2020",Barnett Sillis,bsillispw@istockphoto.com,+1 (305) 267-4961,"53 Shasta Plaza",Miami,United States,"33169",Loyality Card,Coffee Type,Roast Type,"1.0",13.75,Price per 100g,1.5125,4,55.0,6.05
XKK-06692-189,"12/27/2021",Brenn Dundredge,N/A,+1 (405) 369-5173,"5 Morrow Street",Oklahoma City,United States,"73129",Loyality Card,Coffee Type,Roast Type,"1.0",8.95,Price per 100g,0.537,3,26.849999999999998,1.6110000000000002
BYP-16005-016,"8/1/2021",Read Cutts,rcuttspy@techcrunch.com,+1 (815) 758-8653,"820 Reinke Pass",Rockford,United States,"61105",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,1.3731,5,114.42500000000001,6.8655
LWS-13938-905,"11/18/2020",Michale Delves,mdelvespz@nature.com,+1 (334) 881-9178,"670 Shoshone Circle",Montgomery,United States,"36177",Loyality Card,Coffee Type,Roast Type,"2.5",25.875,Price per 100g,2.32875,6,155.25,13.9725
OLH-95722-362,"10/24/2021",Devland Gritton,dgrittonq0@nydailynews.com,+1 (626) 968-5148,"095 Jenna Junction",Pasadena,United States,"91117",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,1.0101,3,23.31,3.0303
OLH-95722-362,"10/24/2021",Devland Gritton,dgrittonq0@nydailynews.com,+1 (626) 968-5148,"095 Jenna Junction",Pasadena,United States,"91117",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,1.3731,4,91.54,5.4924
KCW-50949-318,"12/30/2019",Dell Gut,dgutq2@umich.edu,+1 (281) 648-9915,"30506 Bowman Avenue",Houston,United States,"77293",Loyality Card,Coffee Type,Roast Type,"1.0",14.85,Price per 100g,1.6335,5,74.25,8.1675
JGZ-16947-591,"2/2/2021",Willy Pummery,wpummeryq3@topsy.com,+1 (231) 416-9594,"9795 Acker Plaza",Muskegon,United States,"49444",Loyality Card,Coffee Type,Roast Type,"0.2",4.755,Price per 100g,0.61815,6,28.53,3.7089
LXS-63326-144,"5/16/2021",Geoffrey Siuda,gsiudaq4@nytimes.com,+1 (202) 315-8135,"64284 Pearson Parkway",Washington,United States,"20380",Loyality Card,Coffee Type,Roast Type,"0.5",7.17,Price per 100g,0.4302,2,14.34,0.8604
CZG-86544-655,"4/23/2022",Henderson Crowne,hcrowneq5@wufoo.com,+353 (476) 525-5512,"706 Eagan Lane",Sallins,Ireland,W91,Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,0.6993,2,15.54,1.3986
WFV-88138-247,"9/25/2021",Vernor Pawsey,vpawseyq6@tiny.cc,+1 (478) 568-4944,"883 Eagan Point",Macon,United States,"31205",Loyality Card,Coffee Type,Roast Type,"1.0",11.95,Price per 100g,0.717,3,35.849999999999994,2.151
RFG-28227-288,"6/7/2022",Augustin Waterhouse,awaterhouseq7@istockphoto.com,+1 (318) 129-0806,"23530 Lake View Trail",Shreveport,United States,"71105",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,0.6993,6,46.62,4.1958
QAK-77286-758,"8/11/2020",Fanchon Haughian,fhaughianq8@1688.com,+1 (253) 974-5538,"2017 Ronald Regan Trail",Tacoma,United States,"98405",Loyality Card,Coffee Type,Roast Type,"0.5",7.17,Price per 100g,0.4302,5,35.85,2.1510000000000002
CZD-56716-840,"2/28/2019",Jaimie Hatz,N/A,+1 (915) 920-9318,"3 Atwood Avenue",El Paso,United States,"79934",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,3.87205,4,119.14,15.4882
UBI-59229-277,"9/11/2019",Edeline Edney,N/A,+1 (205) 866-7629,"43 Crest Line Road",Birmingham,United States,"35263",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,1.0101,3,23.31,3.0303
WJJ-37489-898,"4/8/2021",Rickie Faltin,rfaltinqb@topsy.com,N/A,"2 Laurel Drive",Portumna,Ireland,V31,Loyality Card,Coffee Type,Roast Type,"1.0",11.25,Price per 100g,1.0125,1,11.25,1.0125
ORX-57454-917,"9/6/2021",Gnni Cheeke,gcheekeqc@sitemeter.com,+44 (677) 694-1404,"934 Loomis Junction",London,United Kingdom,EC3M,Loyality Card,Coffee Type,Roast Type,"2.5",27.945,Price per 100g,3.07395,3,83.83500000000001,9.22185
GRB-68838-629,"9/10/2021",Gwenni Ratt,grattqd@phpbb.com,+353 (878) 618-9723,"55 Montana Road",Castlemartyr,Ireland,H71,Loyality Card,Coffee Type,Roast Type,"2.5",27.485,Price per 100g,1.6491,4,109.94,6.5964
SHT-04865-419,"5/22/2022",Johnath Fairebrother,N/A,+1 (302) 159-1841,"05 Bluestem Street",Wilmington,United States,"19810",Loyality Card,Coffee Type,Roast Type,"0.2",3.585,Price per 100g,0.2151,4,14.34,0.8604
UQI-28177-865,"9/18/2020",Ingamar Eberlein,ieberleinqf@hc360.com,+1 (717) 323-3451,"8 Delaware Circle",Harrisburg,United States,"17121",Loyality Card,Coffee Type,Roast Type,"0.2",3.585,Price per 100g,0.2151,6,21.509999999999998,1.2906
OIB-13664-879,"8/31/2021",Jilly Dreng,jdrengqg@uiuc.edu,+353 (350) 974-1489,"0 Cardinal Park",Sallins,Ireland,W91,Loyality Card,Coffee Type,Roast Type,"1.0",11.25,Price per 100g,1.0125,2,22.5,2.025
PJS-30996-485,"1/21/2022",Brenn Dundredge,N/A,+1 (405) 369-5173,"5 Morrow Street",Oklahoma City,United States,"73129",Loyality Card,Coffee Type,Roast Type,"0.2",3.885,Price per 100g,0.34965,1,3.885,0.34965
HEL-86709-449,"6/10/2022",Brenn Dundredge,N/A,+1 (405) 369-5173,"5 Morrow Street",Oklahoma City,United States,"73129",Loyality Card,Coffee Type,Roast Type,"2.5",27.945,Price per 100g,3.07395,1,27.945,3.07395
NCH-55389-562,"4/27/2019",Brenn Dundredge,N/A,+1 (405) 369-5173,"5 Morrow Street",Oklahoma City,United States,"73129",Loyality Card,Coffee Type,Roast Type,"2.5",34.155,Price per 100g,3.75705,5,170.775,18.78525
NCH-55389-562,"4/27/2019",Brenn Dundredge,N/A,+1 (405) 369-5173,"5 Morrow Street",Oklahoma City,United States,"73129",Loyality Card,Coffee Type,Roast Type,"2.5",27.485,Price per 100g,1.6491,2,54.97,3.2982
NCH-55389-562,"4/27/2019",Brenn Dundredge,N/A,+1 (405) 369-5173,"5 Morrow Street",Oklahoma City,United States,"73129",Loyality Card,Coffee Type,Roast Type,"1.0",14.85,Price per 100g,1.6335,1,14.85,1.6335
NCH-55389-562,"4/27/2019",Brenn Dundredge,N/A,+1 (405) 369-5173,"5 Morrow Street",Oklahoma City,United States,"73129",Loyality Card,Coffee Type,Roast Type,"0.2",3.885,Price per 100g,0.34965,2,7.77,0.6993
GUG-45603-775,"2/6/2022",Rhodie Strathern,rstrathernqn@devhub.com,N/A,"63071 Warner Terrace",Little Rock,United States,"72215",Loyality Card,Coffee Type,Roast Type,"0.2",4.755,Price per 100g,0.61815,5,23.775,3.09075
KJB-98240-098,"1/30/2022",Chad Miguel,cmiguelqo@exblog.jp,+1 (240) 449-8992,"83 Sauthoff Junction",Hagerstown,United States,"21747",Loyality Card,Coffee Type,Roast Type,"1.0",15.85,Price per 100g,2.0605,5,79.25,10.302500000000002
JMS-48374-462,"11/23/2020",Florinda Matusovsky,N/A,+1 (518) 618-9919,"2 Moland Court",Albany,United States,"12205",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,2.05965,2,45.77,4.1193
YIT-15877-117,"4/13/2022",Morly Rocks,mrocksqq@exblog.jp,+353 (731) 124-0228,"21 Spenser Court",Crossmolina,Ireland,A98,Loyality Card,Coffee Type,Roast Type,"1.0",8.95,Price per 100g,0.537,1,8.95,0.537
YVK-82679-655,"1/7/2021",Yuri Burrells,yburrellsqr@vinaora.com,+1 (859) 101-4742,"4 Brickson Park Court",Lexington,United States,"40510",Loyality Card,Coffee Type,Roast Type,"0.5",5.97,Price per 100g,0.3582,4,23.88,1.4328
TYH-81940-054,"2/4/2020",Cleopatra Goodrum,cgoodrumqs@goodreads.com,+1 (619) 944-5888,"94 Roxbury Road",San Diego,United States,"92165",Loyality Card,Coffee Type,Roast Type,"0.2",4.455,Price per 100g,0.49005,5,22.275,2.45025
HTY-30660-254,"9/16/2019",Joey Jefferys,jjefferysqt@blog.com,N/A,"526 Helena Crossing",Los Angeles,United States,"90040",Loyality Card,Coffee Type,Roast Type,"1.0",9.95,Price per 100g,0.597,3,29.849999999999998,1.791
GPW-43956-761,"1/26/2019",Bearnard Wardell,bwardellqu@adobe.com,+1 (347) 311-2289,"57299 Tennessee Hill",Brooklyn,United States,"11210",Loyality Card,Coffee Type,Roast Type,"0.5",8.91,Price per 100g,0.9801,6,53.46,5.880599999999999
DWY-56352-412,"2/19/2021",Zeke Walisiak,zwalisiakqv@ucsd.edu,+353 (848) 172-8155,"7 Birchwood Street",Booterstown,Ireland,D04,Loyality Card,Coffee Type,Roast Type,"0.2",2.685,Price per 100g,0.1611,1,2.685,0.1611
PUH-55647-976,"3/22/2022",Wiley Leopold,wleopoldqw@blogspot.com,+1 (352) 173-9191,"5 Elmside Terrace",Gainesville,United States,"32627",Loyality Card,Coffee Type,Roast Type,"0.2",2.985,Price per 100g,0.1791,2,5.97,0.3582
DTB-71371-705,"7/3/2019",Chiarra Shalders,cshaldersqx@cisco.com,+1 (305) 787-2810,"445 Heath Terrace",Clearwater,United States,"34620",Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.6835,1,12.95,1.6835
ZDC-64769-740,"9/21/2019",Sharl Southerill,N/A,+1 (865) 959-4075,"39 Nelson Pass",Amarillo,United States,"79165",Loyality Card,Coffee Type,Roast Type,"0.5",8.25,Price per 100g,0.9075,1,8.25,0.9075
